"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","Accession","Protein","B73_S34","Mo17_S34","H_S34","acs_S34","S1_HMP","S2_HMP","S34_HMP","S1_acs_B73","S2_acs_B73","S34_acs_B73","S1_B73_Mo17","S2_B73_Mo17","S34_B73_Mo17","cor_HMP_acs","cor_HMP_B73Mo17"
53845415.2,163306381.5,323233800.7,239449749.6,106836854.1,451742513.5,509068342.7,756762755.7,46287648.31,408198294.9,555737811.7,931539251.7,20915209.05,172484762.4,271083393.8,442374242.5,"Zm00001d032331_T001","Peptidyl-prolyl cis-trans isomerase  ",562683550.3,1265831098.4,1487277063.4,713457636.3,-0.795511569632877,0.408569050036173,0.702001246159406,-1.36427109022737,0.0788877493756888,0.342503980143838,-0.988513987053671,-1.46791952424547,-1.16968922396499,0.998873019888541,-0.622480906867713
8617292.09,13132898.36,17160090.91,11158481.11,32706911.09,69093476.23,49209551.39,57458249.84,11436527.45,36010839.44,32616711.85,41466810.45,6314812.365,18632859.06,19190165.34,23256058.16,"Zm00001d012881_T001","DPP6 N-terminal domain-like protein",28318572.02,106667801.23,74083522.3,42446223.5,-0.853337938128074,-0.19116999076388,0.134410822364775,-0.448494718838717,0.504663714630386,0.583887682345954,-1.92428902355458,-2.39536415212804,-1.91330432592593,0.948613178000831,-0.0828521854994382
20699887.33,31983793.16,42897380.89,29487538.23,41805253.35,75648168.21,58477377.3,81655473.01,23514553.65,73148910.18,64062664.95,91832333.14,14761048.13,40167589.75,40447771.97,51298120.65,"Zm00001d034602_T001"," brown midrib2",72384919.12,140132850.31,155894998.09,91745892.62,-0.410420900413226,0.442801724828787,0.552991164144182,-0.487827749395794,0.32869084800813,0.341954417833519,-1.01406133115101,-1.24196410130419,-0.953034137229506,0.992548694881453,-0.16290745874179
6091888.17,15058731.56,24254667.13,18169628.64,12790018.74,39654978.41,37927685.52,47699369.32,5365819.908,31434572.75,37749132.91,57026084.75,3256216.313,16995585.45,25785767.87,34910335.4,"Zm00001d048737_T001","protein_coding",42424295.77,85627054.84,94775217.66,60696103.27,-0.815133932210616,0.200449770745392,0.565859300083499,-0.903692916079981,0.174559806711216,0.516713185795951,-1.07005701472338,-1.39690174494565,-1.0131759928486,0.999570723218728,-0.00162230246478153
115890210.3,329630995.7,564141592.2,388161242.3,274001942.8,1047860531,1092345182,1377674621,87177778.33,661275466.7,846280907,1337618477,58648778.32,388707742.2,568848118.5,809494960,"Zm00001d031899_T002"," malate dehydrogenase6",952302834.5,2470019803,2183899384,1378343078.5,-1.16104277649304,-0.0587201607032242,0.351930614862741,-0.98258573968702,0.237833935571565,0.533442696897862,-1.24142742120407,-1.66852289584157,-1.3750302764779,0.994249704279003,-0.464322318375141
6731768.436,14750312.61,23571881.16,15934741.3,13274508.44,41800398.1,40371640.54,50851881.65,6087613.301,30874209.93,35587873.73,52634373.62,3272157.4,16018095.81,19990694.89,27549067.72,"Zm00001d008497_T002","Leucine--tRNA ligase chloroplastic/mitochondrial",39506622.46,91223522.19,88222247.35,47539762.61,-0.716504086253011,0.126857063024701,0.432622570865966,-1.04074340305586,0.11895712358431,0.267040187946103,-0.979600982665053,-1.5027711518754,-1.20731136326569,0.980757393257466,-0.624517570325859
134259175.5,371138942.1,727507606.6,834927491.7,255694262.9,962519441.8,1123080303,1896878765,71082422.6,528129295,956251817.7,2022516454,74689512.13,423202849.7,695279547.1,1456683519,"Zm00001d024037_T002","Beta-glucosidase2  ",1562435098.3,3019959068,2978768271.7,2151963066.1,-1.45573711556314,-0.336426093916154,0.378614334835902,-0.846043108092553,0.189389956986836,0.461857054115082,-0.929399102890081,-1.37485629668946,-0.950732732465929,0.958518138742521,0.000564646116210729
20039064.57,53922571.11,93068946.52,64962048.35,35116738.18,126807017.9,133423517.8,188976065.6,15118328.25,103559464.5,128899663.9,210599946.9,7554657.39,54309468.79,81828901.46,119523240.6,"Zm00001d053545_T003","NAD(P)-binding Rossmann-fold superfamily protein",158030994.87,322399583.4,339499610.8,201352142.06,-0.867214056248491,0.196626687011351,0.499081942482385,-1.40737693006941,0.0103144640413895,0.349513276074975,-0.809343681659734,-1.23367339781615,-1.02864233541368,0.999921500464389,-0.718950685004581
2227897.027,4158658.159,5869924.719,4565842.628,4622631.687,10883599.58,9395422.914,12329909.36,2342628.145,8947441.41,8470146.018,11875563.07,1508278.587,4660388.275,5645595.326,7389030.081,"Zm00001d009749_T003","eukaryotic translation initiation factor 2 (eIF-2) family protein",10435767.347,21725332.274,20345709.088,13034625.407,-0.548087370050885,0.25052597484127,0.339407827465,-0.562779626520813,0.164332055830512,0.320812436404205,-1.05303186580763,-1.38796577860478,-1.05784155577643,0.99542807523316,-0.405701541558161
44632200.72,116390347.7,175079915.1,118782398.3,116186829.3,392262093.4,361418878.2,423151152.7,34345948.01,249219731.2,288894592.4,410429998.8,24450522.07,135607750.9,169767467.2,233632984.6,"Zm00001d000399_T002"," chloroplast protein synthesis2",293862313.4,784570030.9,699324591.2,403400451.8,-1.22722632232855,-0.0292619150195188,0.375098470896974,-0.868219674527894,0.220468220702131,0.457072348430578,-1.38028968735237,-1.75284650611229,-1.41676187692032,0.992325741563104,-0.252645694755255
15816090.36,21766759.36,29187482,22162264.6,24944409.39,41226127.61,36889202.85,49202235.8,14773827.1,41672368.57,39323919.07,54141364.9,11023009.74,30932262.87,32737691.95,38772710.75,"Zm00001d014876_T002","Disease resistance RPP13-like protein 4",51349746.6,86091438.65,93465283.97,71510402.7,-0.464128141166358,0.403902170540889,0.443688123002879,-0.520874825133622,0.506985743837614,0.477795970483765,-0.657323492425595,-0.921432319797525,-0.745512618996669,0.996251076653801,-0.737117603348585
11842310.95,23450129.16,35661991.52,26208075.04,20283120.11,58066214.28,55613040.57,74872688.54,11278161.69,48795140.72,52205638.1,77380237.01,6585519.407,26161308.68,35448089.33,51897292.79,"Zm00001d016373_T003","Aminopeptidase M1",61870066.56,130485729.11,129585875.11,87345382.12,-0.510183881070972,0.259648145372193,0.430131174088095,-0.846581504007171,0.157838842361007,0.497489845025489,-0.776328955178033,-1.30810310936572,-1.07657854044047,0.992388724974407,-0.81262083756227
7914018.787,18001737.5,26967544.99,19396471.71,22462144.74,69919769.42,65172654.59,80700758.36,7380875.117,40305053.15,47324229.81,66826258.74,5477481.107,26150695.2,32421750.35,44201182.05,"Zm00001d052622_T001","Glutamyl-tRNA(Gln) amidotransferase subunit B chloroplastic/mitochondrial",46364016.7,145873412.95,114150488.55,76622932.4,-1.04107588532373,-0.125255388850007,0.248047770273222,-0.530897887050839,0.538713140153741,0.724770681323809,-1.50501329110836,-1.9575642671754,-1.65363949671088,0.981238838467921,-0.477974644229371
18457917.77,36818560.62,50818614.36,27834240.16,34838099.85,104735856.4,87695901.37,113086691.4,12518977.55,68255936.47,70319459.73,99778205.61,13550617.46,51853498.49,53744725.48,65403038.74,"Zm00001d018034_T001"," geranylgeranyl hydrogenase1",78652854.52,200782592.77,170097665.34,119147764.22,-1.08991099680412,-0.0523303342540153,0.283848296671153,-0.445881220080499,0.494008101874328,0.599180849025922,-0.91642612584332,-1.50825030220466,-1.35206316659048,0.977382318502205,-0.849475479232688
10182650.51,18768678.66,26610711.57,19763756.46,14843434.78,41143372.73,34400291.63,48733608.98,12647748.96,49302803.02,44943899.47,59674132.19,6438346.346,19146028.83,19190777.31,27562566.61,"Zm00001d037239_T001","glycine-rich protein",46374468.03,83133900.61,104618031.66,46753343.92,0.0154480027913652,0.718823438442805,0.692086205990024,-0.661351046298168,0.0287181007664551,0.0117388215589082,-0.54371183210726,-1.13233297761773,-0.842106171404017,0.999885567745036,-0.915166629152278
12506983.54,31523774.41,52713974.87,37644052.32,23105305.1,72931869.67,74856660.88,101558302.3,11408193.88,60507696.07,72389452.03,108036986,6537944.382,35059735.11,47223523.77,70929715.9,"Zm00001d033619_T001","Adenylosuccinate synthetase%2C chloroplastic  ",90358027.19,176414963.18,180426438.03,118153239.67,-0.642304748716412,0.212300109803521,0.435798146156174,-0.935824869973346,0.153374813865883,0.386934509974447,-0.885490260770184,-1.21010909711831,-0.965248255264802,0.999678293052348,-0.494638300717445
28900730.06,65946012.4,109615971.8,97448810.04,53612349.68,158875904.9,166258781.7,260560386.4,21778915.1,124251681.5,145075096.4,237646924.6,15474207.8,80799409.75,103344438.6,164823105.5,"Zm00001d045706_T005","Restorer of fertility2  ",207064781.84,426819168.1,382722021,268167544.1,-0.921690740328563,0.144482688958294,0.27207817380844,-0.901240384288418,0.293059328200079,0.373052443878555,-0.891459428753863,-1.26854301146886,-1.04354277107597,0.998396992341456,-0.739520575905461
41269982.84,111948591.4,191403260,118242895.3,67610056.13,288716298.8,282807986.4,371700996,31633226.38,215993807.8,248779799.8,385236634.2,16453827.23,108584358.8,147565555.1,210643141.5,"Zm00001d046553_T003","Fructose-bisphosphate aldolase 7 cytosolic",309646155.3,654508982.4,634016434,358208696.6,-0.783226874488935,0.108593859589261,0.395254933719817,-1.32666963849417,-0.0440200726109284,0.210179830492788,-0.712145006404136,-1.36681617832412,-1.07979245863019,0.996559595184299,-0.757395625571584
19964777.5,40471748.28,59335249.24,44580577.83,43212557.91,109642184.3,100029390.9,141257894.7,21806343.17,91437344.98,93499546.56,151095395.2,12468218.05,47408123.94,59865765.89,87934033.14,"Zm00001d049409_T003"," aconitase1",103915827.07,241287285.6,244594941.76,147799799.03,-0.534659234237378,0.284797533904167,0.502949095896319,-0.679201702943479,0.228219131851655,0.508228904783468,-1.11399363811068,-1.43781589869977,-1.21533649313264,0.999002151627,-0.559417414653693
5036296.333,9129830.854,12370459.72,9769610.059,8668892.339,19747810.46,16798063.52,22019196.64,5101967.238,18597872.9,17179079.93,23765139.05,2920108.083,8739525.997,10668536.37,13617216.86,"Zm00001d031101_T002"," methyl binding domain106",22140069.779,38817260.16,40944218.98,24285753.23,-0.425596649214685,0.365184715291713,0.425860057310364,-0.78634140388528,-0.0630330971837621,0.133450463601826,-0.78348449301832,-1.11303266609926,-0.810038522773928,0.983768788835447,-0.497477016039953
3075646.955,5642867.487,8058432.311,6007402.233,5372702.642,12133765.41,11194113.31,15100516.96,3051710.558,10621829.26,10654355.96,15054131.54,2118165.74,6115457.369,7656658.031,9626375.026,"Zm00001d022286_T001","DExH-box ATP-dependent RNA helicase DExH12",14065834.544,26294630.27,25708487.5,17283033.057,-0.469051400323284,0.257050157545555,0.349301945574577,-0.538074429605709,0.116031929742971,0.297161270936166,-0.804758082914073,-1.10452694829838,-0.902573059021475,0.991605286057777,-0.67601328129297
23396439.12,34329729.09,44692077.62,34579817.72,41276135.28,80163109.68,72079979.72,105886684.2,24812992.67,72977343.77,69954093.82,96099178.26,15032621.75,39742173.11,41891918.92,52067867.08,"Zm00001d014993_T001","Luminal-binding protein 2  ",79271895.34,177966663.92,166053272.08,93959786,-0.382058292701172,0.350263181451306,0.36853923705365,-0.638192328864803,0.211212289158102,0.245233956797688,-0.819018924399098,-1.22348000207173,-1.16672565018559,0.999839705635675,-0.990037557933796
7556232.033,13676184.01,19897199.19,15282446.22,13734895.59,31699216.31,29083155.91,41140351.74,8000863.307,28582554.8,29640268.7,42887789.66,4800795.415,15425299.23,17908556.09,25048645.06,"Zm00001d023741_T004","Alanine--tRNA ligase",35179645.41,70223507.65,72528058.36,42957201.15,-0.412024777180278,0.33322450368641,0.46069310750832,-0.654393546838657,0.173632736830139,0.2881590571068,-0.862107034290842,-1.21278143434473,-0.997213118972697,0.99962185226426,-0.69790607641426
59224731.22,96729957.37,135028028.1,96832239.36,128947458.7,263323446.2,232634581.4,319750884.5,68074787.11,227402776.8,219717391.9,311072958.2,51945972.94,140069571.9,156218668.4,209344124.9,"Zm00001d049239_T001","Adenosylhomocysteinase  ",231860267.46,552385465.9,530790350.1,365562793.3,-0.4668609564069,0.337038966235877,0.436836367195601,-0.189187836124405,0.534108916861112,0.656863626535679,-1.12251168953416,-1.44480131581871,-1.25241974565879,0.999184527016469,-0.740295877887897
29739739.61,64951213.9,99226314.8,70311954.09,45858153.46,126655081.7,109528242.2,135987739.6,22566496.38,107629384.2,113940245.5,169385147.7,18439493.26,71531423.33,93236393.52,133313722.7,"Zm00001d034919_T001","RuBisCO large subunit-binding protein subunit alpha  ",169538268.89,245515981.8,283325393.2,226550116.22,-0.744163580226005,0.167927041466292,0.449159990077155,-0.689593006474948,0.139220659464239,0.418219269648912,-0.624786248289955,-0.963476568372698,-0.53420597815734,0.999891488734859,0.01745731039937
7218611.834,15518647.26,24182516.67,17989314.69,22725299.83,68575592.51,66489909.2,85662722.18,7168700.678,36866785.48,44259095.38,64035897.35,4433943.946,18341651.36,22838607.28,30191416.5,"Zm00001d018870_T001","Proline--tRNA ligase chloroplastic/mitochondrial",42171831.36,152152631.38,108294992.73,53030023.78,-1.06247913707222,-0.189685353894754,0.156499010596333,-0.703130896400027,0.241120730240067,0.330529721760356,-1.65450599572424,-2.14369237718453,-1.85116770576116,0.963380449653586,-0.566702447902567
31274281.65,66039064.34,102541399.1,68786266.39,52656828.35,165227126,144703097.1,212947157.3,28207980.33,144765516.9,147000093.5,240841248.9,16324036.53,68494982.71,81786742.08,120028709,"Zm00001d005347_T001"," monodehydroascorbate reductase homolog1",171327665.49,357650254.4,387841342.4,201815451.08,-0.573102287017705,0.324163625380168,0.552259093455336,-0.937978902819189,0.0526786339591422,0.236278499635846,-0.751643879937266,-1.32305897423322,-1.06179133532265,0.998272813352153,-0.776079935917957
39112851.31,57317918.54,70459773.61,39026025.35,185461275.9,311726959.3,195620074.3,205501770.4,57841600.69,203410961.8,158367007,170591248.9,61214123.78,122101061.5,92801638.65,96625333.28,"Zm00001d021702_T001","Beta-amylase  ",109485798.96,401121844.7,328958255.9,189426971.93,-0.95701234431901,0.140601161585248,0.365689385990452,0.646221848952714,1.09101761741392,0.790898011617756,-2.24540336836984,-2.44322480475447,-1.87329678127023,0.547133548347244,0.440291751846579
2815892.931,5048251.137,7089543.84,5490750.22,4962792.538,10727977.47,10071995.05,12815221.16,2765579.871,9389840.706,9590512.459,12329751.15,1833839.429,5536164.255,6495364.18,8063449.938,"Zm00001d045199_T005","Pre-mRNA-processing-splicing factor 8A",12580294.06,22887216.21,21920263.609,14558814.118,-0.491944364507232,0.251420226096969,0.30576708771929,-0.618725157199412,0.133103065263778,0.210727201106255,-0.817559666952627,-1.0875225250906,-0.863376352332366,0.999511196141737,-0.579264442647492
12778442.89,28477446.96,41002018.03,32466874.66,17062987.59,45505162.38,47331933.54,57956421.82,9477266.631,40594734.9,48471172.83,64840349,7543302.781,33127859.16,44597552.22,58845235.04,"Zm00001d001788_T036","K(+) efflux antiporter 2 chloroplastic",73468892.69,105288355.36,113311521.83,103442787.26,-0.654773762434176,0.134106438622069,0.34229282598243,-0.760443807592678,0.218225161727312,0.493627618261962,-0.417158224712614,-0.67621040999725,-0.519140450711127,0.999470231748531,-0.633731320463544
7553676.393,15370797,18676524.56,12045581.33,11506047.16,28713606.51,26268389.04,31058570.03,5599278.27,22848830.4,23946438.12,28553590.85,4585259.287,17616698.65,17642707.81,20037092.99,"Zm00001d016926_T001","ATATH13  ",30722105.89,57326959.07,52500028.97,37679800.8,-0.767214408941663,0.051851978349728,0.25401053548197,-0.720175661043317,0.196751617144661,0.294514226932799,-0.607141404815717,-0.901542575518992,-0.899936641756565,0.99139674725338,-0.967637482129367
11866802.89,21439566.76,28262787.95,19799569.87,20042500.82,46132934.81,38102693.69,47731831.53,10819152.53,42749088.29,37761816.08,51957982.1,6279663.815,19277788.84,24197388.91,29212370.58,"Zm00001d041290_T001"," methyl binding domain105",48062357.82,85834525.22,89719798.18,53409759.49,-0.56038963152721,0.339457386515681,0.42237590344288,-0.918172070901839,-0.153336168719088,0.152195962388524,-0.756131231474199,-1.10552132151598,-0.836650634428069,0.965137325977139,-0.617283172548057
14029001.89,25762392.51,38004852,27345085.33,26119512.89,61747582.72,55137117.79,72776879.24,14588809.53,55745447.84,55363658.78,77117307.99,8269944.281,27998423.99,33156139.42,44379868.98,"Zm00001d031569_T001","Peptidyl-prolyl isomerase  ",65349937.33,127913997.03,132480966.77,77536008.4,-0.460484457041765,0.349406521111757,0.455212669508973,-0.762462856016533,0.120079040916053,0.246680613708963,-0.896715621560546,-1.26111607918037,-0.968916382620899,0.999864225929182,-0.558949693194861
1321767.039,2435862.143,3563906.9,2686386.846,2207300.383,5386481.306,4954528.58,6389982.974,1326759.538,4937797.157,5020765.987,6425802.787,809409.9089,2927999.343,3214194.518,4316108.583,"Zm00001d019881_T002","Auxin transport protein BIG",6250293.746,11344511.554,11446568.774,7530303.101,-0.411380072488466,0.33626669163534,0.379765650890642,-0.707525508844894,0.265482743307653,0.268783941823372,-0.739815049053378,-1.14491066020647,-0.859998595050491,0.998257684134409,-0.707807844276999
1807240.687,3703892.045,5361262.292,4574335.368,2124494.901,4470694.318,4344061.544,6479241.899,1464416.278,5401879.731,5695046.974,9078827.399,1167452.833,3824061.047,4627326.14,6417824.93,"Zm00001d044008_T002","Myosin heavy chain-like;  protein",9935597.66,10823303.443,14773874.373,11045151.07,-0.424840587280899,0.402315788056764,0.509318140169067,-0.630424392196131,0.0460635046783863,0.152734493069963,-0.233331224969101,-0.271456855645096,-0.123462241456038,0.999796499012669,0.410297795348433
